index,image,is_valid,target
1949,upper-gi-tract/pathological-findings/esophagitis-a/0abc8ff8-9118-46f0-b300-cb51ebf12607.jpg,False,2
2239,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/c0409d43-3938-4ffb-b20c-3951c00447f9.jpg,False,1
5116,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/5926d465-e0cb-49e2-93b8-85ec038fa517.jpg,False,4
6909,lower-gi-tract/pathological-findings/polyps/fca927d3-55d2-4be7-9f45-7cb70ca41d1d.jpg,False,0
8587,lower-gi-tract/pathological-findings/polyps/4d3c44af-d397-4137-b195-252caf1573d8.jpg,False,0
7870,lower-gi-tract/pathological-findings/polyps/85792014-5420-47c8-a601-3b83855d48e2.jpg,False,0
8193,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/72c867de-fa60-43a6-97c0-d495fe8fee38.jpg,False,4
4589,lower-gi-tract/pathological-findings/polyps/7128e1ae-61e8-4183-9b53-2058c7ce1856.jpg,False,0
2610,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/4ab99d95-96cb-481c-b41b-4a16cb0502c6.jpg,False,1
2358,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/cd27c581-fd0b-4537-847c-18c6591f6d38.jpg,False,5
5357,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/3ec91452-a7a4-444d-b9ec-a745ca765372.jpg,False,1
6270,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/28ebc1f9-b04b-4952-b78d-f93dcadf7d67.jpg,False,4
387,upper-gi-tract/pathological-findings/esophagitis-a/6ac10c56-3962-4c82-b5c1-c2830bd1f147.jpg,False,2
6076,lower-gi-tract/pathological-findings/polyps/49e70e37-19e7-4b36-a5f9-b144e983a4f4.jpg,False,0
2534,upper-gi-tract/pathological-findings/esophagitis-a/b16e99dd-61ac-4202-b01a-e5c9d114b438.jpg,False,2
3047,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/ad3ce002-6d54-4103-a97d-b489a82b285a.jpg,False,4
4238,lower-gi-tract/pathological-findings/polyps/5d8bc524-aa31-48f8-977e-738905ca62f5.jpg,False,0
708,lower-gi-tract/pathological-findings/polyps/2166028c-dfca-41e7-883e-7f878c6f73d0.jpg,False,0
3344,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/efcf5dea-84f5-4389-8086-d0f626c962b5.jpg,False,1
6349,lower-gi-tract/pathological-findings/polyps/a8a962c3-1434-4be6-b146-396d3d06aaf0.jpg,False,0
9504,lower-gi-tract/pathological-findings/polyps/d17f72d7-97b7-4d24-918e-24e4924827de.jpg,False,0
4472,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/82ca0fbb-d521-4c35-95a7-bdb9246656ff.jpg,False,5
6601,upper-gi-tract/pathological-findings/esophagitis-a/4d715a19-a942-42c1-9842-a393f93d582f.jpg,False,2
8230,upper-gi-tract/pathological-findings/esophagitis-b-d/ebfee775-1cb6-452e-9d4f-c9bd831d2bf4.jpg,False,3
5135,lower-gi-tract/pathological-findings/polyps/68322fad-621b-4df6-bccf-0c945fac4137.jpg,False,0
3151,lower-gi-tract/pathological-findings/polyps/f0600147-896d-40d7-ab6d-4ad6936faec7.jpg,False,0
12,upper-gi-tract/pathological-findings/esophagitis-b-d/99b45706-2b73-4742-a038-006307d1aeb7.jpg,False,3
5162,upper-gi-tract/pathological-findings/esophagitis-b-d/080059f3-6323-4c15-853b-f424b8684036.jpg,False,3
7577,lower-gi-tract/pathological-findings/polyps/e47c7887-32d8-40db-9e34-93f03b751693.jpg,False,0
5564,lower-gi-tract/pathological-findings/polyps/ee9ce607-fc34-49f3-a5c8-50d2f43e8955.jpg,False,0
6627,upper-gi-tract/pathological-findings/esophagitis-a/84ec1b1b-a090-43a5-ad81-455bb0f7aba8.jpg,False,2
9918,upper-gi-tract/pathological-findings/esophagitis-a/d2cbe37b-0dd9-4f45-ae84-ab165b143d48.jpg,False,2
681,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/badc8c9b-1768-430d-94c0-b27ef8cbcc6f.jpg,False,1
1701,upper-gi-tract/pathological-findings/esophagitis-b-d/9bdd0f81-489d-4ee3-90af-89312f428377.jpg,False,3
5080,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/9d4e1af9-5a9b-4f14-b164-52622ef69c0d.jpg,False,4
6656,lower-gi-tract/pathological-findings/polyps/6345de1a-944e-43e7-8b34-4368d4bc281d.jpg,False,0
9430,lower-gi-tract/pathological-findings/polyps/b1dc53e5-9c62-40b8-a047-1f56c1af193b.jpg,False,0
6815,lower-gi-tract/pathological-findings/polyps/c1f938cc-d902-4ced-bbb5-fcdf3eb991d3.jpg,False,0
1470,lower-gi-tract/pathological-findings/polyps/1c39f3c7-d8f1-4cac-8988-07e0e06b66ac.jpg,False,0
8549,upper-gi-tract/pathological-findings/esophagitis-b-d/541b6d4b-3924-4032-a95d-0f8ec19381a0.jpg,False,3
2948,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/c3568219-b384-4647-9722-b876dcbe4754.jpg,False,1
334,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/2b62603a-5e6c-4185-a62d-014e93c559c9.jpg,False,1
8508,upper-gi-tract/pathological-findings/esophagitis-b-d/23b0e0b5-f02b-49f2-8c90-a8fecde0c64f.jpg,False,3
5593,lower-gi-tract/pathological-findings/polyps/5825abe2-4065-441e-83a8-eaeb57126d7d.jpg,False,0
1265,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/c611d035-224b-43d6-8fd1-50b9e3fee462.jpg,False,4
5222,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/98e9616b-31de-4e67-a3d1-b3a3bf7647e6.jpg,False,4
3471,lower-gi-tract/pathological-findings/polyps/db380bd8-2e45-48dc-9643-ac18c7c4b4f6.jpg,False,0
5385,upper-gi-tract/pathological-findings/esophagitis-b-d/a3aa1099-7694-45f9-a638-19912ab0819a.jpg,False,3
620,lower-gi-tract/pathological-findings/polyps/8e892e49-eccd-4e29-9f77-90ec7b936d8e.jpg,False,0
4896,upper-gi-tract/pathological-findings/esophagitis-b-d/44357b92-f5d6-4cd7-a910-a6c6dfea4e38.jpg,False,3
3112,lower-gi-tract/pathological-findings/polyps/27123bd8-2e97-43aa-a3b6-35d01000cfcd.jpg,False,0
7573,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/2ae19659-eb90-4981-99f1-ec537fdf1ca1.jpg,False,5
7090,lower-gi-tract/pathological-findings/polyps/812711ea-9f14-4e1e-b44e-3a6215a689e0.jpg,False,0
3726,lower-gi-tract/pathological-findings/polyps/de13d997-2f07-48e4-b14c-6986d7e3be01.jpg,False,0
7288,upper-gi-tract/pathological-findings/esophagitis-b-d/1645b356-05db-4f89-811a-1f2bb12bc051.jpg,False,3
5940,lower-gi-tract/pathological-findings/polyps/0e5ab160-647e-438a-9a81-984dd70220bf.jpg,False,0
1253,upper-gi-tract/pathological-findings/esophagitis-a/6afcc7d1-0b60-4755-bd5e-698f62b4dc58.jpg,False,2
4019,lower-gi-tract/pathological-findings/polyps/c8da8ddb-9d71-4b68-a17c-dd4f3b9355c0.jpg,False,0
7967,upper-gi-tract/pathological-findings/esophagitis-b-d/4742be87-ab5c-49b9-9d58-39dc6fb91939.jpg,False,3
3873,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/0dbc215d-90f1-427e-8786-244a1d1e8956.jpg,False,4
4340,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/83dd53bc-27a0-4c4c-9094-b4a34825546f.jpg,False,4
2503,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/e54daf47-a0f0-41f9-a6f4-54a7107a229c.jpg,False,5
6658,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/aae79620-0063-4314-927c-92f8a979cb32.jpg,False,1
3829,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/40a0a356-949a-4e78-b789-545169a5205b.jpg,False,4
7077,lower-gi-tract/pathological-findings/polyps/f50a5e64-0bb3-4885-b751-11a7a7174970.jpg,False,0
711,lower-gi-tract/pathological-findings/polyps/6934fb50-c853-4fff-85d9-fa9b8fe816e7.jpg,False,0
2013,upper-gi-tract/pathological-findings/esophagitis-b-d/2c5fca7e-94ae-4d2b-8374-beef07151f03.jpg,False,3
1360,upper-gi-tract/pathological-findings/esophagitis-a/126dab57-3c94-46ac-8f42-4242fd3b4387.jpg,False,2
5184,lower-gi-tract/pathological-findings/polyps/6d54bb62-e9c7-4a21-a98b-b95917dd7827.jpg,False,0
7049,upper-gi-tract/pathological-findings/esophagitis-b-d/21752476-fc5b-4632-aafd-dd8ebd4a50d2.jpg,False,3
8397,upper-gi-tract/pathological-findings/esophagitis-a/ed71c39a-fd44-4068-b9b5-66dc25b5cf7a.jpg,False,2
817,lower-gi-tract/pathological-findings/polyps/099b142c-4abb-47e6-be7d-230aa7c19fa1.jpg,False,0
9026,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/1287a4fa-d876-4f6e-8bf3-383bd5bc2468.jpg,False,1
6725,lower-gi-tract/pathological-findings/polyps/b69863fa-b7be-4524-b21b-aa218422ec24.jpg,False,0
4688,upper-gi-tract/pathological-findings/esophagitis-b-d/7c876415-efc0-4d94-b60c-d63e339f301e.jpg,False,3
7001,upper-gi-tract/pathological-findings/esophagitis-a/5438dae8-d837-448a-a717-424e2f0d6a42.jpg,False,2
6371,lower-gi-tract/pathological-findings/polyps/67e982df-7b5f-469b-a4b5-13c70ae5420e.jpg,False,0
10260,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/de052f8c-1129-474c-8d3f-1ed7b521329f.jpg,False,5
3041,lower-gi-tract/pathological-findings/polyps/09892567-1899-400f-be81-2b97c431732e.jpg,False,0
680,lower-gi-tract/pathological-findings/polyps/6e8dbf5b-82e1-4557-a81a-925019ccb87f.jpg,False,0
3115,upper-gi-tract/pathological-findings/esophagitis-a/bcb80091-08b6-47c8-929e-909560a0389e.jpg,False,2
9183,lower-gi-tract/pathological-findings/polyps/4a170482-3662-4a07-aa36-d9dc77eeebdf.jpg,False,0
8929,upper-gi-tract/pathological-findings/esophagitis-a/e72c7813-cf8a-4950-aabc-e11d366a69b7.jpg,False,2
3966,lower-gi-tract/pathological-findings/polyps/77071c52-3eb6-4e72-928a-5a29429a695d.jpg,False,0
229,lower-gi-tract/pathological-findings/polyps/c0941c98-2dc9-434d-bb30-c42cacc00f8c.jpg,False,0
6296,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/59d680d0-b56b-487c-9993-f4340601e17e.jpg,False,1
6608,lower-gi-tract/pathological-findings/polyps/df3bcab2-a949-4204-9174-a2285471d80f.jpg,False,0
7686,lower-gi-tract/pathological-findings/polyps/581f76d4-9147-44a5-8331-118b379604dc.jpg,False,0
7774,lower-gi-tract/pathological-findings/polyps/e62a313a-7488-4941-9306-ac8e7436567d.jpg,False,0
1302,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/debf5288-558d-49c8-b57c-c97b0525af3d.jpg,False,1
736,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/7901a045-10f7-4216-b4e8-a2fdf19f0f3f.jpg,False,1
9770,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/3189eb98-fe58-41a0-8d6a-a146e39d949a.jpg,False,4
10206,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/e0970f69-d369-47d2-ae9d-09de166bacde.jpg,False,4
9180,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/612fab41-3eee-4285-a02a-2ddb9ee4fa05.jpg,False,4
8969,lower-gi-tract/pathological-findings/polyps/18b7ab44-17b7-48c8-b400-44ca5b2574da.jpg,False,0
3402,lower-gi-tract/pathological-findings/polyps/3f9bff57-8fcb-4a90-bd2c-34ecf4c2d127.jpg,False,0
6895,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/fad05548-e4de-4eb4-a4a2-c39da1a21471.jpg,False,1
8962,lower-gi-tract/pathological-findings/polyps/a810b859-77c8-4d69-b53b-12d61c2eb5e2.jpg,False,0
2963,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/f97f8b68-60ae-4047-8a9d-4dfc0e102b44.jpg,False,4
2161,upper-gi-tract/pathological-findings/esophagitis-a/bdef2f6a-82b2-4116-811a-d450ed873081.jpg,False,2
4652,upper-gi-tract/pathological-findings/esophagitis-b-d/7b2fffbb-de94-4ff8-a8be-ec77c0b06c98.jpg,False,3
9102,lower-gi-tract/pathological-findings/polyps/737f6610-4a35-4092-81a9-2c9af4262954.jpg,False,0
4548,lower-gi-tract/pathological-findings/polyps/f845295e-6b54-4677-bc6b-3b7756d67106.jpg,False,0
857,upper-gi-tract/pathological-findings/esophagitis-a/f51096a7-adb8-4379-aae0-7436795d512a.jpg,False,2
7088,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/38143a68-af4d-42e3-8f50-34f532b7b631.jpg,False,1
6204,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/d44ce31e-4ae6-4b3f-b487-e45799583581.jpg,False,5
289,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/bd9af076-f94b-46b5-bf92-10f959144eb7.jpg,False,5
3490,lower-gi-tract/pathological-findings/polyps/d4f802ea-a587-4b96-840f-5f6081d5fdbb.jpg,False,0
7985,lower-gi-tract/pathological-findings/polyps/30a1db27-fd03-4e26-b11c-962e67f82d46.jpg,False,0
828,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/79c17733-0a53-4e97-bd33-d674388dc491.jpg,False,1
4544,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/e5a424a9-1812-4b4f-95bc-c6aded2af493.jpg,False,1
4098,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/74249461-24ae-475f-b0b9-177aebb737a0.jpg,False,1
7670,lower-gi-tract/pathological-findings/polyps/9d1f7651-ba26-4b14-bf5c-2b8eb7be97c2.jpg,False,0
4106,lower-gi-tract/pathological-findings/polyps/c9b4dda9-2b1f-4c12-8008-a3ffa6d5fb53.jpg,False,0
9312,lower-gi-tract/pathological-findings/polyps/d2d6e4a5-77e0-4859-9376-e9a80d10839c.jpg,False,0
1362,upper-gi-tract/pathological-findings/esophagitis-a/90a9ba5b-f0bc-4ffe-87fe-fc5d3c08513d.jpg,False,2
7872,upper-gi-tract/pathological-findings/esophagitis-b-d/b95c3baa-0c85-487b-82e5-8ef90fb7b9a1.jpg,False,3
3534,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/2b8b1529-577f-47c5-928c-e3511a120421.jpg,False,1
4480,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/1f8f109d-e4d5-456e-92f0-2a961c72d7bf.jpg,False,5
1517,upper-gi-tract/pathological-findings/esophagitis-a/ac325014-444f-47a5-ab4f-f296dff74c40.jpg,False,2
2304,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/c70a3255-0e6c-4b25-ac7b-7410ab5c49b8.jpg,False,1
3789,lower-gi-tract/pathological-findings/polyps/1eb6a959-2ea6-4beb-9587-ab708003dfe4.jpg,False,0
859,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/9b741c9c-98d2-4ad5-9454-41335ef61d03.jpg,False,1
2099,upper-gi-tract/pathological-findings/esophagitis-b-d/90471f07-e1c4-4073-a113-d0e81d11e49e.jpg,False,3
3772,lower-gi-tract/pathological-findings/polyps/06c4d061-7135-461a-beaf-cd7a960564c4.jpg,False,0
3588,upper-gi-tract/pathological-findings/esophagitis-a/a49c2906-b335-4f39-9756-36ff0c01af02.jpg,False,2
5082,lower-gi-tract/pathological-findings/polyps/d05ef2f2-603d-432f-b7fb-edf0101967bd.jpg,False,0
9245,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/610eed07-2fc5-4a6e-9693-95e721a4fe2a.jpg,False,4
6008,lower-gi-tract/pathological-findings/polyps/026e9707-e74d-434f-98f4-6ceb2c707577.jpg,False,0
7679,lower-gi-tract/pathological-findings/polyps/1f090a10-980b-4202-bee7-504c6c03462b.jpg,False,0
5326,upper-gi-tract/pathological-findings/esophagitis-a/6d570c41-2791-43bf-9bfb-b103f911f000.jpg,False,2
1428,upper-gi-tract/pathological-findings/esophagitis-a/5c67864a-b60a-4426-858c-d7a1a55acfce.jpg,False,2
413,upper-gi-tract/pathological-findings/esophagitis-a/89ddcce9-e150-47f9-b476-4d397d92fb42.jpg,False,2
8812,upper-gi-tract/pathological-findings/esophagitis-b-d/d9bdf55c-fe7b-45e7-a6d7-374f3d57f94d.jpg,False,3
2349,lower-gi-tract/pathological-findings/polyps/37ad19dc-dc6a-4339-8d7a-7a3bb50684ac.jpg,False,0
8315,upper-gi-tract/pathological-findings/esophagitis-a/8eb63c6c-5fb9-4824-9504-47b68a18c5b5.jpg,False,2
9824,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/90b809ed-d786-4666-9348-a3652b5e4354.jpg,False,4
6752,upper-gi-tract/pathological-findings/esophagitis-a/86f28f60-daba-4508-9795-4fc876ec7826.jpg,False,2
2070,lower-gi-tract/pathological-findings/polyps/87ae4e10-a672-4ddd-8f2f-fdee6778e1fd.jpg,False,0
319,lower-gi-tract/pathological-findings/polyps/d5b84ca5-5c6a-4bbe-a6ae-e3c4cd5a59a1.jpg,False,0
5952,lower-gi-tract/pathological-findings/polyps/0796dd78-32a9-4b09-8198-e8afadce0958.jpg,False,0
7218,upper-gi-tract/pathological-findings/esophagitis-b-d/de0f50da-0636-4bed-9d77-f8372b9ae8be.jpg,False,3
7082,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/50259927-b3a7-4cc0-bf3c-ccae13ddf1ba.jpg,False,1
1872,lower-gi-tract/pathological-findings/polyps/36a05b2b-4068-4f04-9050-dcf7ec755666.jpg,False,0
2872,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/db91ff8a-f028-4d64-9f7c-085c58a6b8aa.jpg,False,1
301,lower-gi-tract/pathological-findings/polyps/7eb98d75-ab23-48ce-af81-aff9ba61da0a.jpg,False,0
9121,lower-gi-tract/pathological-findings/polyps/101a484a-5a31-493d-97a9-3ec5650c8bb1.jpg,False,0
7014,upper-gi-tract/pathological-findings/esophagitis-a/c38696ea-6c6a-4b79-8e8b-72ea70684578.jpg,False,2
5544,lower-gi-tract/pathological-findings/polyps/6f515ff3-4d02-4b52-879f-fc75399c21de.jpg,False,0
3561,lower-gi-tract/pathological-findings/polyps/206345c2-057d-4774-ac3c-cc7c6987182d.jpg,False,0
7808,upper-gi-tract/pathological-findings/esophagitis-b-d/97a81ef4-3f88-4a0c-a3c8-dbd351623b14.jpg,False,3
925,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/e064189a-0973-42ff-b3b1-dea4c5181142.jpg,False,5
1542,lower-gi-tract/pathological-findings/polyps/a1606371-4215-4b30-abc5-c488fcb5b924.jpg,False,0
3486,upper-gi-tract/pathological-findings/esophagitis-b-d/14c0c0a9-f8c4-4d03-a637-ee3faff9fd3f.jpg,False,3
1799,lower-gi-tract/pathological-findings/polyps/c4ceaa9d-e09c-4e2a-918d-721dbc587579.jpg,False,0
9330,lower-gi-tract/pathological-findings/polyps/3d697e4d-dec1-48d5-a325-5f588722181d.jpg,False,0
3976,upper-gi-tract/pathological-findings/esophagitis-a/3c4a26a2-a0cb-4e2c-bc06-f2149eaf73a2.jpg,False,2
6965,upper-gi-tract/pathological-findings/esophagitis-a/2b0e7646-5f62-4f13-b1fd-a9a8c476afa5.jpg,False,2
5539,lower-gi-tract/pathological-findings/polyps/28659144-7b3f-41e9-a5c5-a0707643d2b4.jpg,False,0
4582,lower-gi-tract/pathological-findings/polyps/adc070d1-04c3-46b3-8683-a816effcd13e.jpg,False,0
6603,lower-gi-tract/pathological-findings/polyps/2f022888-753e-45e3-88ba-ab9dc9385ab6.jpg,False,0
683,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/95cefd73-44b9-4cf5-af0a-c6f6d3f6b6f5.jpg,False,5
8853,lower-gi-tract/pathological-findings/polyps/01503109-d81f-404e-a919-31de1aceb6b9.jpg,False,0
5040,lower-gi-tract/pathological-findings/polyps/be199670-284b-4731-9208-781ac24fdd4a.jpg,False,0
7926,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/36bc0efb-776b-441c-a036-58f4bb2e9094.jpg,False,4
886,upper-gi-tract/pathological-findings/esophagitis-a/f27533a8-eb5a-471b-8e41-a663f6037e9f.jpg,False,2
3805,upper-gi-tract/pathological-findings/esophagitis-b-d/06ae3e7d-258d-4521-9f4c-a7577da4704c.jpg,False,3
79,lower-gi-tract/pathological-findings/polyps/a34b1b6c-d292-4690-bd21-de3cc9af4a99.jpg,False,0
9550,lower-gi-tract/pathological-findings/polyps/696515d7-5fbb-4c05-8658-37e951e99cb1.jpg,False,0
1477,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/9b0533df-65be-4d13-ad6b-68237547ea15.jpg,False,1
4519,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/b3e59148-ac96-4ab3-9e36-7184eaaaa30b.jpg,False,5
3572,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/16df705b-400c-4962-92eb-07343c3f741b.jpg,False,1
5309,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/d1fede4e-0bd8-4d09-ba88-b6d2d9620f32.jpg,False,5
5570,upper-gi-tract/pathological-findings/esophagitis-a/2df87ff5-acd3-4705-a009-6c862beb2a7e.jpg,False,2
9520,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/a8735247-6823-4218-bb01-590208cca5a2.jpg,False,5
9944,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/9c697449-6999-4e56-8737-f118af686e79.jpg,False,1
7786,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/ccbc170b-8bc0-4836-82a9-9579ef01a5f2.jpg,False,1
8711,lower-gi-tract/pathological-findings/polyps/7cac8646-6946-42fd-9ed5-fc2ea2b19267.jpg,False,0
5942,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/e537c86a-65c2-4ab0-a187-69dd8c76af3f.jpg,False,1
7905,upper-gi-tract/pathological-findings/esophagitis-b-d/68c4ce88-6d50-4c96-af97-db43d048c33b.jpg,False,3
7173,upper-gi-tract/pathological-findings/esophagitis-a/133d77bd-6883-47ff-bf7d-df773b663031.jpg,False,2
3943,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/7986ba3f-0ebc-47e2-9460-9b367a9c0dd8.jpg,False,1
2174,lower-gi-tract/pathological-findings/polyps/77483b7d-b05c-4977-87ac-d644451465d1.jpg,False,0
3213,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/50cdf077-ad6f-45f6-a568-9e94aa5fa20c.jpg,False,1
2669,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/7ba5d6e2-759c-4c24-92cb-622d809890f5.jpg,False,1
1664,lower-gi-tract/pathological-findings/polyps/ce328a6d-62ed-4292-9747-674d05169e8e.jpg,False,0
2215,lower-gi-tract/pathological-findings/polyps/5b6887fc-de6d-453e-824d-9215666bdba9.jpg,False,0
1464,lower-gi-tract/pathological-findings/polyps/9fa689f1-ea11-4d1a-80a9-83822c7bc5e4.jpg,False,0
2203,lower-gi-tract/pathological-findings/polyps/11ead7bf-94d6-47e4-a861-ba300acc4e96.jpg,False,0
3890,lower-gi-tract/pathological-findings/polyps/8e7bb517-3d2a-49b7-8f55-5902d3739fab.jpg,False,0
9974,upper-gi-tract/pathological-findings/esophagitis-a/c35fb9ab-a3a7-4858-b8ba-25fd9a04dd05.jpg,False,2
7098,lower-gi-tract/pathological-findings/polyps/b323a284-df3f-4a32-8334-6fe478c00844.jpg,False,0
3776,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/60ede3a1-bd13-43fe-9463-7fb822874e71.jpg,False,1
7041,upper-gi-tract/pathological-findings/esophagitis-a/e1b835ec-6d1e-4166-b9b6-8f98fd448902.jpg,False,2
5896,lower-gi-tract/pathological-findings/polyps/0e5baf9d-cdca-417d-83a1-a7da116e923c.jpg,False,0
3158,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/d7c6308b-ced9-4d3c-9a98-2ba5c43e66a2.jpg,False,1
7582,lower-gi-tract/pathological-findings/polyps/338a5a4e-8ca5-4ddf-b7ec-5c9a5d59c4cd.jpg,False,0
1429,upper-gi-tract/pathological-findings/esophagitis-a/cc7a60b3-4e5c-45d2-b3a3-bb3479d8a6f7.jpg,False,2
5262,upper-gi-tract/pathological-findings/esophagitis-a/5bd1b587-775c-4443-8299-b0fe48ee75a0.jpg,False,2
10476,lower-gi-tract/pathological-findings/polyps/ba35137b-7968-49ab-bc0c-e5ecc39391ee.jpg,False,0
5937,lower-gi-tract/pathological-findings/polyps/26d32927-fdb4-47a0-acd3-e997a94ce50f.jpg,False,0
6254,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/f4a85033-7a4e-40a7-b99d-afd2f27fe7ef.jpg,False,5
6146,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/259bc9b1-c11e-4d15-ae98-963c1432de74.jpg,False,1
2531,upper-gi-tract/pathological-findings/esophagitis-a/25dfc378-6577-405b-86f5-92bb33fb56db.jpg,False,2
6007,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/02d689df-b6ec-4bc9-8443-f0a1b45fe4b0.jpg,False,5
2223,lower-gi-tract/pathological-findings/polyps/1ee329fa-232d-493e-9d4d-579aa4de1119.jpg,False,0
2746,lower-gi-tract/pathological-findings/polyps/706853b7-ea98-4f1c-b2cd-bfe10040cd11.jpg,False,0
7534,lower-gi-tract/pathological-findings/polyps/01dcc13a-85ab-4d6e-b42b-5d631e076ac2.jpg,False,0
9426,lower-gi-tract/pathological-findings/polyps/51e7e74f-bfd1-4ef8-b0b8-79a83da5381e.jpg,False,0
2567,lower-gi-tract/pathological-findings/polyps/c251ef74-7172-4071-96c3-d96a18a456c2.jpg,False,0
8831,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/14eee25a-f254-469f-87d4-4861730c7f7e.jpg,False,4
8029,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/dd7dea27-dcf8-4bc1-b0dd-ccfddf03dddb.jpg,False,1
1740,upper-gi-tract/pathological-findings/esophagitis-b-d/c9e130b3-9ac1-4c9f-8d00-a715bc4c64c1.jpg,False,3
2363,upper-gi-tract/pathological-findings/esophagitis-a/494a93e6-0b18-4983-abf8-023c590779e9.jpg,False,2
10588,upper-gi-tract/pathological-findings/esophagitis-a/3e05053d-916d-449a-a849-6f4646af92d9.jpg,False,2
1356,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/99dfa2a3-6fdd-4710-aaee-dfd3b7c12252.jpg,False,1
7295,upper-gi-tract/pathological-findings/esophagitis-a/889f7cad-1bb7-4907-971c-8e03fd41e33b.jpg,False,2
9494,upper-gi-tract/pathological-findings/esophagitis-b-d/46e396cf-e256-44be-96cf-8199143982a8.jpg,False,3
2783,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/c295e2c3-3c5b-46d7-a999-d45e4a1ceba3.jpg,False,1
9898,lower-gi-tract/pathological-findings/polyps/143748af-6fd9-4c0e-b80d-d913bf3a8413.jpg,False,0
6681,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/1aa6ae12-60fb-4ca3-8005-5daa8768c0d3.jpg,False,4
7920,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/4e19fe08-87e5-47f6-8ac3-4ba9f21251db.jpg,False,1
5777,lower-gi-tract/pathological-findings/polyps/76b23b75-e3a6-4d67-9fb1-466289bdd70d.jpg,False,0
